temp,precip,K,prio,alpha,beta,dom_rel,irr_rel,eco_rel,dom_crel,irr_crel,eco_crel,dom_res,irr_res,eco_res,dom_vul,irr_vul,eco_vul,cost
5,0.7,110,3,0.5,0.4,57.05,52.583333332,99.916666666,89.966666667,78.2,100,0.1230262356,0.1018715478,0.3346538975,0.4443278504,0.6444663518,0.7178403467,94500000
5,0.7,110,3,0.5,0.7,62.116666667,58.666666666,NA,85.15,75.050000001,NA,0.1657396664,0.1369725779,0.3779356456,0.5136073141,0.7251607463,0.7667201998,94500000
5,0.7,110,3,0.5,1,65.716666666,62.683333334,NA,82.066666665,74.566666668,NA,0.2037519679,0.1694874791,0.4261019183,0.5827117345,0.7738388205,0.8119563086,94500000
5,0.7,110,3,0.7,0.4,54.300000001,52.266666666,99.916666666,70.55,63.783333333,100,0.1074358925,0.0987269093,0.3346538975,0.3725001546,0.7078010589,0.8182880053,94500000
5,0.7,110,3,0.7,0.7,60.233333335,58.450000002,NA,71.15,67.15,NA,0.1492355776,0.1337814139,0.3779356456,0.4549071862,0.7675392939,0.8315658525,94500000
5,0.7,110,3,0.7,1,63.983333332,62.433333335,NA,72.483333333,69.533333335,NA,0.184166499,0.1683753121,0.4261019183,0.5290537428,0.8051492528,0.8433082658,94500000
5,0.7,110,3,0.9,0.4,52.516666665,51.900000001,99.916666666,70.533333334,55.683333334,99.933333332,0.0970762863,0.0947999012,0.3346538975,0.2933299311,0.8041629336,0.9209110975,94500000
5,0.7,110,3,0.9,0.7,58.7,58.15,NA,71.033333333,61.183333333,NA,0.13291909,0.1303910759,0.3779356456,0.3904340496,0.8334565759,0.920007687,94500000
5,0.7,110,3,0.9,1,62.616666667,62.283333333,NA,71.999999999,65.016666665,NA,0.1687443841,0.1655601143,0.4261019183,0.4754137984,0.8494027835,0.9256067286,94500000
5,0.7,120,1,0.5,0.4,56.416666667,52.233333334,99.116666668,88.133333334,75.816666667,99.916666666,0.1116922983,0.0915480418,0.4510034648,0.4595200988,0.6665097654,0.4640401862,1e+08
5,0.7,120,1,0.5,0.7,61.916666665,58.783333334,NA,83.15,73.900000001,NA,0.154324798,0.1278769152,0.5091141533,0.5331002476,0.7470930344,0.4809786994,1e+08
5,0.7,120,1,0.5,1,65.516666666,62.8,NA,80.416666667,74.05,NA,0.1923066389,0.1632913919,0.5319621415,0.6003111993,0.7961060927,0.4969634456,1e+08
5,0.7,120,1,0.7,0.4,54.366666666,52.233333334,98.6,68.833333334,62.233333333,99.350000001,0.1009419865,0.0915480418,0.3805856078,0.4012721383,0.7456452143,0.2950649751,1e+08
5,0.7,120,1,0.7,0.7,60.433333333,58.783333334,NA,70.216666668,65.699999998,NA,0.1401542512,0.1278769152,0.4461634782,0.4887805347,0.7992386104,0.2957680422,1e+08
5,0.7,120,1,0.7,1,64.149999999,62.8,NA,71.566666666,68.866666667,NA,0.1769175193,0.1632913919,0.4796914707,0.5658212602,0.8272034858,0.3134289099,1e+08
5,0.7,120,1,0.9,0.4,52.85,52.233333334,98.066666666,67.183333332,54.666666667,98.366666667,0.0945208457,0.0915480418,0.3495806959,0.3484618533,0.8499798765,0.0998254442,1e+08
5,0.7,120,1,0.9,0.7,59.366666666,58.783333334,NA,68.783333333,60.566666665,NA,0.130918968,0.1278769152,0.4000811513,0.4503294149,0.8796581853,0.1034000893,1e+08
5,0.7,120,1,0.9,1,63.200000001,62.8,NA,70.883333333,64.399999999,NA,0.167700546,0.1632913919,0.4321150275,0.5347500231,0.8865535313,0.1271798431,1e+08
5,0.7,120,2,0.5,0.4,57.95,52.233333334,99.916666666,89.999999999,75.816666667,100,0.1240629473,0.0915480418,0.3609976269,0.4443838637,0.6665097654,0.5800982615,1e+08
5,0.7,120,2,0.5,0.7,62.766666667,58.783333334,NA,85.366666666,73.900000001,NA,0.1649788365,0.1278769152,0.4173310448,0.5140783987,0.7470930344,0.639761564,1e+08
5,0.7,120,2,0.5,1,66.333333333,62.8,NA,82.283333334,74.05,NA,0.2043590375,0.1632913919,0.4514153584,0.5843634548,0.7961060927,0.6972876938,1e+08
5,0.7,120,2,0.7,0.4,55.149999999,52.233333334,99.916666666,70.966666667,62.233333333,100,0.1084869612,0.0915480418,0.3486784615,0.3728277345,0.7456452143,0.5641554033,1e+08
5,0.7,120,2,0.7,0.7,60.883333333,58.783333334,NA,71.549999999,65.699999998,NA,0.1481602369,0.1278769152,0.3969461717,0.4554715926,0.7992386104,0.6515903546,1e+08
5,0.7,120,2,0.7,1,64.583333332,62.8,NA,72.833333332,68.866666667,NA,0.1848537812,0.1632913919,0.4305974697,0.5303321731,0.8272034858,0.713326943,1e+08
5,0.7,120,2,0.9,0.4,53.1,52.233333334,99.916666666,71.216666666,54.666666667,99.933333332,0.0961324064,0.0915480418,0.3360236601,0.2923006685,0.8499798765,0.6196995989,1e+08
5,0.7,120,2,0.9,0.7,59.45,58.783333334,NA,71.483333334,60.566666665,NA,0.1315888834,0.1278769152,0.3819753264,0.3920291092,0.8796581853,0.6888744511,1e+08
5,0.7,120,2,0.9,1,63.283333334,62.8,NA,72.433333334,64.399999999,NA,0.1685677887,0.1632913919,0.4246097266,0.4776302283,0.8865535313,0.7279423071,1e+08
5,0.7,120,3,0.5,0.4,57.95,53.149999999,99.916666666,89.999999999,78.616666667,100,0.1240629473,0.1012642839,0.333290375,0.4443838637,0.6412254679,0.7145573574,1e+08
5,0.7,120,3,0.5,0.7,62.766666667,59.483333334,NA,85.366666666,75.416666667,NA,0.1649788365,0.1363535627,0.3757196549,0.5140783987,0.7273194951,0.768477511,1e+08
5,0.7,120,3,0.5,1,66.333333333,63.316666667,NA,82.283333334,74.949999999,NA,0.2043590375,0.1691824431,0.4247695791,0.5843634548,0.7751615912,0.8125860318,1e+08
5,0.7,120,3,0.7,0.4,55.149999999,52.783333333,99.916666666,70.966666667,64.649999999,100,0.1084869612,0.0972783411,0.333290375,0.3728277345,0.7019411908,0.8117405773,1e+08
5,0.7,120,3,0.7,0.7,60.883333333,59.25,NA,71.549999999,67.766666666,NA,0.1481602369,0.1330274101,0.3757196549,0.4554715926,0.7692493979,0.831640493,1e+08
5,0.7,120,3,0.7,1,64.583333332,63.083333332,NA,72.833333332,70.083333333,NA,0.1848537812,0.1676286498,0.4247695791,0.5303321731,0.8058989189,0.8445861616,1e+08
5,0.7,120,3,0.9,0.4,53.1,52.383333333,99.916666666,71.216666666,56.499999999,99.933333332,0.0961324064,0.092925106,0.333290375,0.2923006685,0.796391705,0.9137581753,1e+08
5,0.7,120,3,0.9,0.7,59.45,58.966666667,NA,71.483333334,61.833333334,NA,0.1315888834,0.1300566063,0.3757196549,0.3920291092,0.835258242,0.9217434922,1e+08
5,0.7,120,3,0.9,1,63.283333334,62.933333334,NA,72.433333334,65.616666666,NA,0.1685677887,0.1647712461,0.4247695791,0.4776302283,0.8496631393,0.9259321461,1e+08
5,0.7,130,1,0.5,0.4,57.1,52.966666667,99.116666668,88.266666668,76.249999999,99.916666666,0.1107345487,0.0900382191,0.4515767159,0.4592081426,0.6663249577,0.4652674721,1.05e+08
5,0.7,130,1,0.5,0.7,62.516666667,59.333333333,NA,83.299999998,74.266666666,NA,0.1541743039,0.1275132178,0.5064452726,0.5342144287,0.7464721735,0.4811606271,1.05e+08
5,0.7,130,1,0.5,1,65.916666666,63.333333333,NA,80.7,74.466666668,NA,0.1912272869,0.1625614801,0.5289599275,0.5992093601,0.7957353992,0.4982465062,1.05e+08
5,0.7,130,1,0.7,0.4,55.149999999,52.966666667,98.583333333,69.166666666,62.716666667,99.350000001,0.1002908252,0.0900382191,0.3792341782,0.4026321817,0.7445748252,0.2959475634,1.05e+08
5,0.7,130,1,0.7,0.7,61.033333331,59.333333333,NA,70.599999999,66.216666667,NA,0.139827196,0.1275132178,0.4457605423,0.4896562549,0.7983217292,0.2963778247,1.05e+08
5,0.7,130,1,0.7,1,64.683333333,63.333333333,NA,71.95,69.250000002,NA,0.1759003647,0.1625614801,0.4793368474,0.5665735779,0.8269289868,0.3144413626,1.05e+08
5,0.7,130,1,0.9,0.4,53.766666666,52.966666667,98.083333332,67.616666667,55.383333333,98.366666667,0.094481633,0.0900382191,0.3483509689,0.3509235887,0.8485967244,0.0998362572,1.05e+08
5,0.7,130,1,0.9,0.7,59.883333332,59.333333333,NA,69.233333334,61.133333333,NA,0.1309862734,0.1275132178,0.3994861529,0.4505122567,0.8788071233,0.1035941105,1.05e+08
5,0.7,130,1,0.9,1,63.716666665,63.333333333,NA,71.316666666,64.95,NA,0.1669567387,0.1625614801,0.4311117898,0.5346222642,0.8869758032,0.128273694,1.05e+08
5,0.7,130,2,0.5,0.4,58.733333333,52.966666667,99.916666666,90.116666667,76.249999999,100,0.1239912603,0.0900382191,0.3610807536,0.4453019367,0.6663249577,0.579380262,1.05e+08
5,0.7,130,2,0.5,0.7,63.350000001,59.333333333,NA,85.450000001,74.266666666,NA,0.1644931195,0.1275132178,0.4175181516,0.5152104611,0.7464721735,0.6411522351,1.05e+08
5,0.7,130,2,0.5,1,66.750000001,63.333333333,NA,82.55,74.466666668,NA,0.2034966026,0.1625614801,0.450678843,0.5836975834,0.7957353992,0.6967600705,1.05e+08
5,0.7,130,2,0.7,0.4,55.933333335,52.966666667,99.916666666,71.233333335,62.716666667,100,0.1083955333,0.0900382191,0.3464097371,0.3741593971,0.7445748252,0.5656094739,1.05e+08
5,0.7,130,2,0.7,0.7,61.499999999,59.333333333,NA,71.899999999,66.216666667,NA,0.1480256774,0.1275132178,0.3960400859,0.4566298402,0.7983217292,0.6517167935,1.05e+08
5,0.7,130,2,0.7,1,65.116666668,63.333333333,NA,73.183333333,69.250000002,NA,0.1839548856,0.1625614801,0.4295751839,0.5312694133,0.8269289868,0.7140427091,1.05e+08
5,0.7,130,2,0.9,0.4,53.916666668,52.966666667,99.916666666,71.633333332,55.383333333,99.933333332,0.0954923079,0.0900382191,0.3351758892,0.2939156935,0.8485967244,0.6229051567,1.05e+08
5,0.7,130,2,0.9,0.7,60.016666666,59.333333333,NA,71.849999999,61.133333333,NA,0.132244402,0.1275132178,0.3806054802,0.3928401689,0.8788071233,0.6896247167,1.05e+08
5,0.7,130,2,0.9,1,63.833333333,63.333333333,NA,72.816666667,64.95,NA,0.1680209351,0.1625614801,0.4239088741,0.4781562463,0.8869758032,0.7276154402,1.05e+08
5,0.7,130,3,0.5,0.4,58.733333333,53.983333332,99.916666666,90.116666667,78.9,100,0.1239912603,0.0993506769,0.3293761126,0.4453019367,0.6426386587,0.7135958318,1.05e+08
5,0.7,130,3,0.5,0.7,63.350000001,60.016666666,NA,85.450000001,75.8,NA,0.1644931195,0.1369490224,0.3736721209,0.5152104611,0.7265398235,0.7688231649,1.05e+08
5,0.7,130,3,0.5,1,66.750000001,63.883333333,NA,82.55,75.333333334,NA,0.2034966026,0.168691732,0.4245172522,0.5836975834,0.7757486268,0.8122512291,1.05e+08
5,0.7,130,3,0.7,0.4,55.933333335,53.55,99.916666666,71.233333335,65.266666666,100,0.1083955333,0.095913425,0.3293761126,0.3741593971,0.701653038,0.8087685832,1.05e+08
5,0.7,130,3,0.7,0.7,61.499999999,59.783333334,NA,71.899999999,68.216666667,NA,0.1480256774,0.133572689,0.3736721209,0.4566298402,0.7682182751,0.8325612776,1.05e+08
5,0.7,130,3,0.7,1,65.116666668,63.616666668,NA,73.183333333,70.466666667,NA,0.1839548856,0.1669571324,0.4245172522,0.5312694133,0.8056061556,0.8454051264,1.05e+08
5,0.7,130,3,0.9,0.4,53.916666668,53.15,99.916666666,71.633333332,57.216666667,99.933333332,0.0954923079,0.0926196498,0.3293761126,0.2939156935,0.7957596684,0.9096258412,1.05e+08
5,0.7,130,3,0.9,0.7,60.016666666,59.533333333,NA,71.849999999,62.433333333,NA,0.132244402,0.1302067661,0.3736721209,0.3928401689,0.8348001374,0.9212520245,1.05e+08
5,0.7,130,3,0.9,1,63.833333333,63.466666665,NA,72.816666667,66.150000001,NA,0.1680209351,0.1640587133,0.4245172522,0.4781562463,0.8501967718,0.9251250317,1.05e+08
5,0.7,140,1,0.5,0.4,57.766666667,53.616666667,99.100000001,88.366666667,76.516666667,99.916666666,0.1112911735,0.0912043983,0.4485958084,0.4602893989,0.6670285904,0.4644433935,1.1e+08
5,0.7,140,1,0.5,0.7,63.133333334,59.983333333,NA,83.449999999,74.599999999,NA,0.1526617092,0.1271298765,0.5027643183,0.536123388,0.7489590671,0.480862507,1.1e+08
5,0.7,140,1,0.5,1,66.433333335,63.916666667,NA,80.866666666,74.683333333,NA,0.1891702864,0.1615255224,0.5249224661,0.6014101776,0.7974048475,0.4992618701,1.1e+08
5,0.7,140,1,0.7,0.4,55.766666666,53.616666667,98.583333332,69.499999999,63.516666668,99.350000001,0.1001913874,0.0912043983,0.377689796,0.4030520123,0.7450414065,0.2954326714,1.1e+08
5,0.7,140,1,0.7,0.7,61.633333332,59.983333333,NA,70.816666666,66.75,NA,0.1389703896,0.1271298765,0.4441673391,0.4914710102,0.8005868055,0.2960652802,1.1e+08
5,0.7,140,1,0.7,1,65.300000001,63.916666667,NA,72.216666668,69.700000001,NA,0.1746358931,0.1615255224,0.4771213613,0.5698474118,0.8295052402,0.3147579747,1.1e+08
5,0.7,140,1,0.9,0.4,54.416666667,53.616666667,98.083333332,68.166666666,56.066666666,98.366666667,0.0950817782,0.0912043983,0.3460103694,0.3525441669,0.847570965,0.0998435559,1.1e+08
5,0.7,140,1,0.9,0.7,60.483333334,59.983333333,NA,69.666666668,61.733333334,NA,0.13000802,0.1271298765,0.3981581241,0.4531104486,0.8795091119,0.1036425628,1.1e+08
5,0.7,140,1,0.9,1,64.366666667,63.916666667,NA,71.583333333,65.55,NA,0.1657618608,0.1615255224,0.4309325788,0.5390668658,0.8882005552,0.1291246609,1.1e+08
5,0.7,140,2,0.5,0.4,59.316666667,53.616666667,99.916666666,90.166666667,76.516666667,100,0.1237449515,0.0912043983,0.359253664,0.4456803011,0.6670285904,0.581761993,1.1e+08
5,0.7,140,2,0.5,0.7,63.933333333,59.983333333,NA,85.6,74.599999999,NA,0.1630227653,0.1271298765,0.4152977944,0.5169650593,0.7489590671,0.6426095711,1.1e+08
5,0.7,140,2,0.5,1,67.249999999,63.916666667,NA,82.666666667,74.683333333,NA,0.200472437,0.1615255224,0.4503936758,0.586157109,0.7974048475,0.6985650583,1.1e+08
5,0.7,140,2,0.7,0.4,56.583333335,53.616666667,99.916666666,71.500000001,63.516666668,100,0.1077449937,0.0912043983,0.3449028946,0.3747905063,0.7450414065,0.5671793406,1.1e+08
5,0.7,140,2,0.7,0.7,62.133333332,59.983333333,NA,72.116666667,66.75,NA,0.1474188778,0.1271298765,0.3936759506,0.4586574321,0.8005868055,0.654728928,1.1e+08
5,0.7,140,2,0.7,1,65.699999999,63.916666667,NA,73.4,69.700000001,NA,0.1826161485,0.1615255224,0.4294316929,0.5339529962,0.8295052402,0.7181530101,1.1e+08
5,0.7,140,2,0.9,0.4,54.583333333,53.616666667,99.916666666,71.933333334,56.066666666,99.933333332,0.0961485218,0.0912043983,0.334742987,0.2956146783,0.847570965,0.6260198541,1.1e+08
5,0.7,140,2,0.9,0.7,60.6,59.983333333,NA,72.216666667,61.733333334,NA,0.130408004,0.1271298765,0.380132029,0.3950101302,0.8795091119,0.6920838904,1.1e+08
5,0.7,140,2,0.9,1,64.466666668,63.916666667,NA,73.083333333,65.55,NA,0.1667560813,0.1615255224,0.4230130031,0.4819043591,0.8882005552,0.7337577918,1.1e+08
5,0.7,140,3,0.5,0.4,59.316666667,54.699999999,99.916666666,90.166666667,79.150000001,100,0.1237449515,0.1001269108,0.3295801434,0.4456803011,0.6444963481,0.7138570902,1.1e+08
5,0.7,140,3,0.5,0.7,63.933333333,60.650000002,NA,85.6,76.1,NA,0.1630227653,0.1357893213,0.3725600403,0.5169650593,0.7284685564,0.7700639023,1.1e+08
5,0.7,140,3,0.5,1,67.249999999,64.500000001,NA,82.666666667,75.533333334,NA,0.200472437,0.1673409934,0.4241032934,0.586157109,0.7784827755,0.8127828806,1.1e+08
5,0.7,140,3,0.7,0.4,56.583333335,54.216666666,99.916666666,71.500000001,65.916666665,100,0.1077449937,0.0972159265,0.3295801434,0.3747905063,0.7028882189,0.8085648708,1.1e+08
5,0.7,140,3,0.7,0.7,62.133333332,60.366666667,NA,72.116666667,68.666666666,NA,0.1474188778,0.1318056854,0.3725600403,0.4586574321,0.7694161932,0.8333632669,1.1e+08
5,0.7,140,3,0.7,1,65.699999999,64.266666667,NA,73.4,70.883333333,NA,0.1826161485,0.165774221,0.4241032934,0.5339529962,0.8100152522,0.8448234265,1.1e+08
5,0.7,140,3,0.9,0.4,54.583333333,53.8,99.916666666,71.933333334,57.883333334,99.933333332,0.0961485218,0.0938200681,0.3295801434,0.2956146783,0.7948893097,0.909541456,1.1e+08
5,0.7,140,3,0.9,0.7,60.6,60.166666666,NA,72.216666667,63.000000001,NA,0.130408004,0.1293731938,0.3725600403,0.3950101302,0.8359840249,0.9205873798,1.1e+08
5,0.7,140,3,0.9,1,64.466666668,64.1,NA,73.083333333,66.650000001,NA,0.1667560813,0.1627418912,0.4241032934,0.4819043591,0.8535111646,0.9239509583,1.1e+08
5,0.8,100,1,0.5,0.4,62.633333334,59.283333333,99.616666667,91.949999999,81.199999999,99.983333333,0.1472192218,0.1282107504,0.5016102292,0.4368267281,0.6406722618,0.4641883426,8.8e+07
5,0.8,100,1,0.5,0.7,68.05,64.683333333,NA,87.583333334,79.683333333,NA,0.1916782508,0.1603606481,0.5289992812,0.501855103,0.713214461,0.4726420517,8.8e+07
5,0.8,100,1,0.5,1,71.799999999,69.266666666,NA,85.050000001,79.266666667,NA,0.2338668332,0.2046680394,0.5387502075,0.5823022558,0.7724667484,0.4902842927,8.8e+07
5,0.8,100,1,0.7,0.4,61.016666667,59.283333333,99.333333332,75.649999999,68.466666666,99.716666667,0.1363004692,0.1282107504,0.4407391029,0.3766257886,0.7169872912,0.2942654257,8.8e+07
5,0.8,100,1,0.7,0.7,66.566666666,64.683333333,NA,76.583333333,72.433333332,NA,0.180854752,0.1603606481,0.494369261,0.4546655407,0.7594227418,0.2958499254,8.8e+07
5,0.8,100,1,0.7,1,70.866666667,69.266666666,NA,77.433333332,74.983333333,NA,0.2227541244,0.2046680394,0.507460252,0.5479856822,0.8079314602,0.3081658085,8.8e+07
5,0.8,100,1,0.9,0.4,59.716666666,59.283333333,98.883333335,73.183333333,61.233333332,99.133333333,0.1311648278,0.1282107504,0.392468029,0.3138381978,0.8472745893,0.0997259691,8.8e+07
5,0.8,100,1,0.9,0.7,65.416666667,64.683333333,NA,75.099999999,66.700000001,NA,0.1677792284,0.1603606481,0.448309384,0.4098815584,0.8460610671,0.1011642596,8.8e+07
5,0.8,100,1,0.9,1,69.833333332,69.266666666,NA,76.483333334,70.966666667,NA,0.2094844912,0.2046680394,0.4730639781,0.5104979912,0.8702561758,0.1203782719,8.8e+07
5,0.8,100,2,0.5,0.4,63.466666668,59.283333333,99.983333333,93.233333333,81.199999999,100,0.1540008538,0.1282107504,0.4045575498,0.41563698,0.6406722618,0.5665827428,8.8e+07
5,0.8,100,2,0.5,0.7,69.183333334,64.683333333,NA,89.116666665,79.683333333,NA,0.2034910785,0.1603606481,0.4669141436,0.4903755136,0.713214461,0.6073745304,8.8e+07
5,0.8,100,2,0.5,1,72.600000001,69.266666666,NA,86.133333334,79.266666667,NA,0.2487888119,0.2046680394,0.4854304861,0.5718808712,0.7724667484,0.6702778615,8.8e+07
5,0.8,100,2,0.7,0.4,61.450000001,59.283333333,99.983333333,77.516666667,68.466666666,100,0.1411256618,0.1282107504,0.3889835237,0.3519870805,0.7169872912,0.5178923104,8.8e+07
5,0.8,100,2,0.7,0.7,67.183333334,64.683333333,NA,77.7,72.433333332,NA,0.1887443991,0.1603606481,0.44852623,0.427151406,0.7594227418,0.6035291061,8.8e+07
5,0.8,100,2,0.7,1,71.183333333,69.266666666,NA,78.683333333,74.983333333,NA,0.2275681396,0.2046680394,0.476392653,0.5160417058,0.8079314602,0.6882947586,8.8e+07
5,0.8,100,2,0.9,0.4,59.85,59.283333333,99.983333333,77.116666667,61.233333332,99.983333333,0.1323592744,0.1282107504,0.3806560894,0.2624838038,0.8472745893,0.5815969882,8.8e+07
5,0.8,100,2,0.9,0.7,65.550000001,64.683333333,NA,77.433333335,66.700000001,NA,0.1709272352,0.1603606481,0.4300289672,0.358582231,0.8460610671,0.6288775047,8.8e+07
5,0.8,100,2,0.9,1,70.016666666,69.266666666,NA,77.9,70.966666667,NA,0.2113910196,0.2046680394,0.4628629982,0.4578378637,0.8702561758,0.7077096944,8.8e+07
5,0.8,100,3,0.5,0.4,63.466666668,60.033333334,99.983333333,93.233333333,83.433333335,100,0.1540008538,0.1359830475,0.3759534219,0.41563698,0.6189917195,0.6945155049,8.8e+07
5,0.8,100,3,0.5,0.7,69.183333334,65.433333333,NA,89.116666665,80.816666666,NA,0.2034910785,0.1729393251,0.421732806,0.4903755136,0.6942620039,0.7365361615,8.8e+07
5,0.8,100,3,0.5,1,72.600000001,70.116666667,NA,86.133333334,80.500000001,NA,0.2487888119,0.2144011975,0.4586080689,0.5718808712,0.7613334631,0.7846718371,8.8e+07
5,0.8,100,3,0.7,0.4,61.450000001,59.666666666,99.983333333,77.516666667,70.966666668,100,0.1411256618,0.1314169504,0.3759534219,0.3519870805,0.6677979199,0.8048529096,8.8e+07
5,0.8,100,3,0.7,0.7,67.183333334,65.133333333,NA,77.7,74,NA,0.1887443991,0.167501603,0.421732806,0.427151406,0.7315929574,0.7881106685,8.8e+07
5,0.8,100,3,0.7,1,71.183333333,69.783333334,NA,78.683333333,75.983333333,NA,0.2275681396,0.2104026424,0.4586080689,0.5160417058,0.7891011951,0.8202381268,8.8e+07
5,0.8,100,3,0.9,0.4,59.85,59.4,99.983333333,77.116666667,62.683333332,99.983333333,0.1323592744,0.1297876905,0.3759534219,0.2624838038,0.7852278143,0.922150904,8.8e+07
5,0.8,100,3,0.9,0.7,65.550000001,64.866666667,NA,77.433333335,68.483333333,NA,0.1709272352,0.1637045586,0.421732806,0.358582231,0.7952490453,0.9003041284,8.8e+07
5,0.8,100,3,0.9,1,70.016666666,69.449999999,NA,77.9,71.883333334,NA,0.2113910196,0.2075048365,0.4586080689,0.4578378637,0.8372682135,0.9071283264,8.8e+07
5,0.8,110,1,0.5,0.4,64.050000001,60,99.650000001,92.4,82.683333333,99.983333333,0.1446143832,0.1244908683,0.4962062257,0.4320141011,0.6314651007,0.4593471618,94500000
5,0.8,110,1,0.5,0.7,69.133333333,65.949999999,NA,88.016666666,80.283333334,NA,0.1895724638,0.1580271918,0.5280659304,0.5023230291,0.7152845949,0.4742908911,94500000
5,0.8,110,1,0.5,1,72.65,70.25,NA,85.516666667,79.900000001,NA,0.2348317006,0.2051603872,0.5361073035,0.5813470768,0.7735254999,0.4910011253,94500000
5,0.8,110,1,0.7,0.4,61.899999999,60,99.366666666,76.866666667,70.099999999,99.716666667,0.1329300155,0.1244908683,0.4382125767,0.3696504338,0.700805722,0.2943497295,94500000
5,0.8,110,1,0.7,0.7,67.766666666,65.949999999,NA,77.233333332,73.416666667,NA,0.1797604747,0.1580271918,0.4949217635,0.4562077144,0.7604615066,0.2960628754,94500000
5,0.8,110,1,0.7,1,71.833333333,70.25,NA,78.033333334,75.749999999,NA,0.2237789119,0.2051603872,0.5092631355,0.549196277,0.8088414973,0.3083116476,94500000
5,0.8,110,1,0.9,0.4,60.4,60,98.966666668,74.483333333,62.200000001,99.183333334,0.1273807593,0.1244908683,0.3829211,0.3057260175,0.8287860024,0.0994171358,94500000
5,0.8,110,1,0.9,0.7,66.65,65.949999999,NA,75.850000001,67.866666668,NA,0.1655095736,0.1580271918,0.4457784094,0.4110469955,0.848685105,0.101257485,94500000
5,0.8,110,1,0.9,1,70.783333333,70.25,NA,77.266666666,71.883333336,NA,0.2100075351,0.2051603872,0.4734045514,0.510857843,0.8707075396,0.1206979526,94500000
5,0.8,110,2,0.5,0.4,65,60,99.983333333,93.55,82.683333333,100,0.1538073108,0.1244908683,0.3975705215,0.4111471208,0.6314651007,0.5645371196,94500000
5,0.8,110,2,0.5,0.7,70.183333334,65.949999999,NA,89.483333334,80.283333334,NA,0.2012141276,0.1580271918,0.4643884933,0.4899501299,0.7152845949,0.6075625325,94500000
5,0.8,110,2,0.5,1,73.433333334,70.25,NA,86.55,79.900000001,NA,0.2493013232,0.2051603872,0.4837498314,0.5708576886,0.7735254999,0.6709011182,94500000
5,0.8,110,2,0.7,0.4,62.6,60,99.983333333,78.6,70.099999999,100,0.1396163716,0.1244908683,0.3823090229,0.3472698935,0.700805722,0.5082576517,94500000
5,0.8,110,2,0.7,0.7,68.35,65.949999999,NA,78.316666667,73.416666667,NA,0.1871430476,0.1580271918,0.4468514744,0.4281319613,0.7604615066,0.6076347094,94500000
5,0.8,110,2,0.7,1,72.116666666,70.25,NA,79.249999999,75.749999999,NA,0.2284734349,0.2051603872,0.4764260333,0.5165090752,0.8088414973,0.6918071938,94500000
5,0.8,110,2,0.9,0.4,60.633333334,60,99.983333333,78.233333333,62.200000001,99.983333333,0.1306513805,0.1244908683,0.3720052032,0.2568883234,0.8287860024,0.553242289,94500000
5,0.8,110,2,0.9,0.7,66.766666667,65.949999999,NA,78.1,67.866666668,NA,0.1680546302,0.1580271918,0.4275463849,0.3595522458,0.848685105,0.6303980139,94500000
5,0.8,110,2,0.9,1,71.033333333,70.25,NA,78.550000001,71.883333336,NA,0.2118578095,0.2051603872,0.4623788915,0.4592629246,0.8707075396,0.7106515011,94500000
5,0.8,110,3,0.5,0.4,65,60.716666667,99.983333333,93.55,84.449999999,100,0.1538073108,0.1335864387,0.3661068206,0.4111471208,0.608386112,0.6812969981,94500000
5,0.8,110,3,0.5,0.7,70.183333334,66.683333333,NA,89.483333334,81.316666667,NA,0.2012141276,0.1708959186,0.4206687643,0.4899501299,0.6960615987,0.7379234786,94500000
5,0.8,110,3,0.5,1,73.433333334,71.066666668,NA,86.55,81.133333333,NA,0.2493013232,0.2150089848,0.4572948128,0.5708576886,0.7620769183,0.7864328305,94500000
5,0.8,110,3,0.7,0.4,62.6,60.433333333,99.983333333,78.6,72.699999999,100,0.1396163716,0.1304179017,0.3661068206,0.3472698935,0.6527677273,0.7807590663,94500000
5,0.8,110,3,0.7,0.7,68.35,66.416666667,NA,78.316666667,74.916666668,NA,0.1871430476,0.1654232663,0.4206687643,0.4281319613,0.7339906295,0.7873906723,94500000
5,0.8,110,3,0.7,1,72.116666666,70.783333332,NA,79.249999999,76.700000001,NA,0.2284734349,0.2107143792,0.4572948128,0.5165090752,0.791188231,0.822593151,94500000
5,0.8,110,3,0.9,0.4,60.633333334,60.133333333,99.983333333,78.233333333,63.816666667,99.983333333,0.1306513805,0.1265806603,0.3661068206,0.2568883234,0.7644159731,0.9079085315,94500000
5,0.8,110,3,0.9,0.7,66.766666667,66.116666666,NA,78.1,69.566666667,NA,0.1680546302,0.1613425561,0.4206687643,0.3595522458,0.796752748,0.8970590796,94500000
5,0.8,110,3,0.9,1,71.033333333,70.416666667,NA,78.550000001,72.833333334,NA,0.2118578095,0.2074150936,0.4572948128,0.4592629246,0.8376106881,0.9071263733,94500000
5,0.8,120,1,0.5,0.4,65.216666668,60.583333333,99.633333334,92.6,83.366666667,99.983333333,0.146005852,0.1226742881,0.491407059,0.4298864,0.6243122026,0.4643064665,1e+08
5,0.8,120,1,0.5,0.7,69.95,66.850000001,NA,88.316666667,80.9,NA,0.1919919087,0.1590781632,0.527885509,0.5013367315,0.71480248,0.4730631379,1e+08
